2019-01-24 09:05:24 
2019-06-18 23:24:27 Copy file: /modules/mod_jshopping_cartajax/tmpl/index.html
2019-06-18 23:24:27 Copy file: /plugins/jshoppingcheckout/index.html
2019-06-18 23:24:27 Copy file: /plugins/jshoppingcheckout/cartajax/cartajax.php
2019-06-18 23:24:27 Copy file: /plugins/jshoppingcheckout/cartajax/cartajax.xml
2019-06-18 23:24:27 Copy file: /plugins/jshoppingproducts/cartajax/cartajax.php
2019-06-18 23:24:27 Copy file: /plugins/jshoppingproducts/cartajax/cartajax.xml
2019-06-18 23:24:27 Copy file: /plugins/jshoppingproducts/cartajax/cartajax_plugin.js
2019-06-18 23:24:27 Copy file: /plugins/jshoppingproducts/cartajax/index.html
2019-06-18 23:24:27 Copy file: /plugins/jshoppingproducts/cartajaxattributes/cartajaxattributes.php
2019-06-18 23:24:27 Copy file: /plugins/jshoppingproducts/cartajaxattributes/cartajaxattributes.xml
2019-06-18 23:24:27 Copy file: /plugins/jshoppingproducts/cartajaxattributes/cartajaxattributes_plugin.css
2019-06-18 23:24:27 Copy file: /plugins/jshoppingproducts/cartajaxattributes/cartajaxattributes_plugin.js
2019-06-18 23:24:27 Copy file: /plugins/jshoppingproducts/cartajaxattributes/index.html
2019-06-18 23:24:27 Copy file: /plugins/jshoppingproducts/cartajaxattributes/images/cartajax-attribute-loading.gif
2019-06-18 23:37:55 
Start install: /tmp/addon_jshopping_save_cart_183.zip IP:94.233.21.206 UID:142
2019-06-18 23:37:55 Copy file: /administrator/components/com_jshopping/controllers/cart_save.php
2019-06-18 23:37:55 Copy file: /components/com_jshopping/addons/addon_jshopping_save_cart/JshSCHelper.php
2019-06-18 23:37:55 Copy file: /components/com_jshopping/addons/addon_jshopping_save_cart/config.tmpl.php
2019-06-18 23:37:55 Copy file: /components/com_jshopping/addons/addon_jshopping_save_cart/html.products.php
2019-06-18 23:37:55 Copy file: /components/com_jshopping/addons/addon_jshopping_save_cart/html.taxes.php
2019-06-18 23:37:55 Copy file: /components/com_jshopping/addons/addon_jshopping_save_cart/index.html
2019-06-18 23:37:55 Copy file: /components/com_jshopping/addons/addon_jshopping_save_cart/uninstall.php
2019-06-18 23:37:55 Copy file: /components/com_jshopping/addons/addon_jshopping_save_cart/langs/de.php
2019-06-18 23:37:55 Copy file: /components/com_jshopping/addons/addon_jshopping_save_cart/langs/en.php
2019-06-18 23:37:55 Copy file: /components/com_jshopping/addons/addon_jshopping_save_cart/langs/ru.php
2019-06-18 23:37:55 Copy file: /components/com_jshopping/lang/addon_jshopping_save_cart/de-DE.php
2019-06-18 23:37:55 Copy file: /components/com_jshopping/lang/addon_jshopping_save_cart/en-GB.php
2019-06-18 23:37:55 Copy file: /components/com_jshopping/lang/addon_jshopping_save_cart/index.html
2019-06-18 23:37:55 Copy file: /components/com_jshopping/lang/addon_jshopping_save_cart/ru-RU.php
2019-06-18 23:37:55 Copy file: /plugins/jshopping/index.html
2019-06-18 23:37:55 Copy file: /plugins/jshopping/addon_jshopping_save_cart/addon_jshopping_save_cart.php
2019-06-18 23:37:55 Copy file: /plugins/jshopping/addon_jshopping_save_cart/addon_jshopping_save_cart.xml
2019-06-18 23:37:55 Copy file: /plugins/jshopping/addon_jshopping_save_cart/index.html
2019-06-18 23:37:55 Copy file: /plugins/jshoppingadmin/addon_jshopping_save_cart/addon_jshopping_save_cart.php
2019-06-18 23:37:55 Copy file: /plugins/jshoppingadmin/addon_jshopping_save_cart/addon_jshopping_save_cart.xml
2019-06-18 23:37:55 Copy file: /plugins/jshoppingadmin/addon_jshopping_save_cart/cart_content.php
2019-06-18 23:37:55 Copy file: /plugins/jshoppingadmin/addon_jshopping_save_cart/index.html
2019-06-18 23:37:55 Copy file: /plugins/jshoppingadmin/addon_jshopping_save_cart/jshuserscart.js
2019-06-18 23:37:55 Copy file: /plugins/jshoppingadmin/addon_jshopping_save_cart/style.css
2019-06-18 23:37:55 Copy file: /plugins/jshoppingcheckout/addon_jshopping_save_cart/addon_jshopping_save_cart.php
2019-06-18 23:37:55 Copy file: /plugins/jshoppingcheckout/addon_jshopping_save_cart/addon_jshopping_save_cart.xml
2019-06-18 23:41:22 
Start install: /tmp/addon_productaskquestion_3703.zip IP:94.233.21.206 UID:142
2019-06-18 23:41:22 Copy file: /administrator/components/com_jshopping/install/addon_product_ask_question_uninstall.php
2019-06-18 23:41:22 Copy file: /components/com_jshopping/controllers/product_ask_question.php
2019-06-18 23:41:22 Copy file: /components/com_jshopping/lang/product_ask_question/en-GB.php
2019-06-18 23:41:22 Copy file: /components/com_jshopping/lang/product_ask_question/index.html
2019-06-18 23:41:22 Copy file: /components/com_jshopping/lang/product_ask_question/ru-RU.php
2019-06-18 23:41:22 Copy file: /components/com_jshopping/templates/default/product/ask_question.php
2019-06-18 23:41:22 Copy file: /plugins/jshoppingproducts/product_ask_question/index.html
2019-06-18 23:41:22 Copy file: /plugins/jshoppingproducts/product_ask_question/product_ask_question.php
2019-06-18 23:41:22 Copy file: /plugins/jshoppingproducts/product_ask_question/product_ask_question.xml
2019-06-18 23:43:34 
Start install: /tmp/addon_search_plus_plus_1.1.9.zip IP:94.233.21.206 UID:142
2019-06-18 23:43:34 Copy file: /components/com_jshopping/addons/addon_search_plus_plus/.htaccess
2019-06-18 23:43:34 Copy file: /components/com_jshopping/addons/addon_search_plus_plus/addon_search_plus_plus.php
2019-06-18 23:43:34 Copy file: /components/com_jshopping/addons/addon_search_plus_plus/params.ini
2019-06-18 23:43:34 Copy file: /components/com_jshopping/addons/addon_search_plus_plus/uninstall.php
